iter	Logloss
285	0.05224077889
286	0.05205618289
287	0.05186829914
288	0.05173800421
289	0.05162808526
290	0.05154853082
291	0.05133447581
292	0.05111756804
293	0.050894944
294	0.05068063158
295	0.05061820528
296	0.05036986039
297	0.05031756909
298	0.05014864319
299	0.04985714317
300	0.04974281485
301	0.04940992855
302	0.04927778244
303	0.04909640041
304	0.04896201052
305	0.04888468912
306	0.04866685355
307	0.04860115602
308	0.04845095754
309	0.04828869415
310	0.04824464288
311	0.04814659531
312	0.04812299847
313	0.04802863702
314	0.04794427291
315	0.04784815857
316	0.04767988433
317	0.04755208619
318	0.04737408442
319	0.04730165308
320	0.04723865881
321	0.04717153875
322	0.04709470657
323	0.04702844218
324	0.04681294124
325	0.04665705348
326	0.04659465224
327	0.04643358067
328	0.04634713879
329	0.04628872926
330	0.04626239365
331	0.04608937664
332	0.04599875583
333	0.0458857903
334	0.04578104058
335	0.04562473738
336	0.04532390296
337	0.04522812036
338	0.04500086451
339	0.04478349091
340	0.04464459502
341	0.04453928118
342	0.04442880445
343	0.04437626509
344	0.04418368262
345	0.04393207641
346	0.0438695221
347	0.04381618626
348	0.04369289688
349	0.04356665892
350	0.04349341734
351	0.04343996257
352	0.04332553597
353	0.0432230983
354	0.04311116986
355	0.04297342779
356	0.04291285543
357	0.04279550063
358	0.0427037728
359	0.04266805627
360	0.0425518162
361	0.04250263259
362	0.04242780688
363	0.04237774365
364	0.04230544418
365	0.04219568602
366	0.04213072439
367	0.04210352044
368	0.04200069348
369	0.04192464264
370	0.04189927528
371	0.04183733546
372	0.04159876326
373	0.04144726339
374	0.04132359408
375	0.0412912344
376	0.04110457991
377	0.04102501776
378	0.04093700771
379	0.04086816091
380	0.04063732932
381	0.040619911
382	0.04053651819
383	0.04048785271
384	0.04038532391
385	0.04026354047
386	0.04014986162
387	0.04005309451
388	0.03993239441
389	0.03986404537
390	0.03978816797
391	0.03971161908
392	0.03957659047
393	0.03950173668
394	0.03945775588
395	0.03934701954
396	0.0392942368
397	0.03923260808
398	0.03914380597
399	0.03913015609
400	0.03896329337
401	0.03881941244
402	0.03874600099
403	0.03868038109
404	0.03849105692
405	0.0384106581
406	0.03835921833
407	0.03833923549
408	0.0382783925
409	0.03821036942
410	0.03811755742
411	0.03806604937
412	0.03795160955
413	0.03789895346
414	0.03780975325
415	0.03777257042
416	0.03775511465
417	0.03764611607
418	0.03756089326
419	0.03748592191
420	0.03740273888
421	0.03737042187
422	0.03725261914
423	0.03716728373
424	0.0371016776
425	0.03700787504
426	0.03693318257
427	0.03685282642
428	0.0367840289
429	0.0366205569
430	0.03656638467
431	0.03648308353
432	0.03634351533
433	0.03629448618
434	0.03621507572
435	0.03619275688
436	0.03612218883
437	0.03595723842
438	0.03594021406
439	0.03586236021
440	0.03572518253
441	0.03571283597
442	0.03567536378
443	0.03558219966
444	0.0355355891
445	0.03547622756
446	0.03531960555
447	0.03528034604
448	0.0351707214
449	0.0350742497
450	0.03506135307
451	0.03499915996
452	0.03497406985
453	0.03490026498
454	0.03485557444
455	0.03480679306
456	0.03469065486
457	0.03460744127
458	0.03458225204
459	0.03453841909
460	0.03451644466
461	0.0344289299
462	0.03442055056
463	0.03437526837
464	0.0343563587
465	0.03434311848
466	0.03433480026
467	0.03418695211
468	0.03414620483
469	0.0341195259
470	0.03405975332
471	0.03403287369
472	0.03395945811
473	0.0339004787
474	0.03384511548
475	0.03369541119
476	0.03363247116
477	0.03356640499
478	0.03354508772
479	0.03352726222
480	0.03346620586
481	0.03336388079
482	0.03327481246
483	0.03321073485
484	0.03317934894
485	0.03311107919
486	0.03301968668
487	0.03295153035
488	0.03287577244
489	0.032860803
490	0.03279059616
491	0.03272370874
492	0.03265226741
493	0.03260129153
494	0.03246566908
495	0.03230154542
496	0.03226968515
497	0.03220225234
498	0.03211741084
499	0.03198714647
500	0.0319538356
501	0.03187085602
502	0.03176795528
503	0.03171604307
504	0.0316505523
505	0.03163768375
506	0.03160745773
507	0.03159789015
508	0.03158617901
509	0.03156115937
510	0.03152248683
511	0.03143487957
512	0.03139486819
513	0.03137720925
514	0.03135252742
515	0.031295359
516	0.03125366658
517	0.03123624743
518	0.0311690423
519	0.03103539327
520	0.03097822677
521	0.03094640037
522	0.03092403362
523	0.03084350981
524	0.03078264122
525	0.03071719394
526	0.03059054715
527	0.03055747497
528	0.03048113037
529	0.03046989881
530	0.03034932371
531	0.03028154373
532	0.03024451479
533	0.03021299399
534	0.03012614272
535	0.03006846139
536	0.03004124396
537	0.02999338349
538	0.02991052671
539	0.02981089637
540	0.02969463318
541	0.02964778337
542	0.02954025219
543	0.02951740998
544	0.02943430597
545	0.02941245708
546	0.02940246855
547	0.02934713424
548	0.029334715
549	0.02927717133
550	0.02924084278
551	0.02921215739
552	0.02912408237
553	0.02905832345
554	0.02896824224
555	0.0289126073
556	0.02878543879
557	0.02872671734
558	0.0286004937
559	0.02849491529
560	0.02847297885
561	0.02833291014
562	0.02831291216
563	0.02830174779
564	0.02828064086
565	0.02823507566
566	0.02819077027
567	0.02814696925
568	0.02806479055
569	0.02799642003
570	0.02797944579
571	0.02797271941
572	0.02796555061
573	0.0279215153
574	0.02785212504
575	0.02777796282
576	0.02771202934
577	0.02763894249
578	0.02762171605
579	0.0276094609
580	0.02758978366
581	0.02753481524
582	0.02747176013
583	0.02742795994
584	0.02736753514
585	0.02733046711
586	0.02729256957
587	0.02723337459
588	0.02719457127
589	0.02715209863
590	0.02711187362
591	0.027030634
592	0.02701903353
593	0.02696485057
594	0.02694351513
595	0.02691219062
596	0.02682209428
597	0.02679706941
598	0.02677200132
599	0.02669310487
600	0.02657032811
601	0.02650307645
602	0.02642590262
603	0.02638857111
604	0.02636047434
605	0.02634322588
606	0.02629693964
607	0.02627403439
608	0.02621016684
609	0.02617180843
610	0.02615180357
611	0.0260872505
612	0.02603879812
613	0.02602928615
614	0.02590283456
615	0.02586706323
616	0.02584490793
617	0.02577319817
618	0.02570690624
619	0.02563867751
620	0.02562150036
621	0.02552576731
622	0.02550814719
623	0.02543198842
624	0.02540667531
625	0.02534782997
626	0.02532048534
627	0.02528597384
628	0.02521212767
629	0.02519633946
630	0.02517915983
631	0.02513999834
632	0.02505142254
633	0.02496570335
634	0.02486922009
635	0.02485680498
636	0.02480795009
637	0.02469742518
638	0.02465537954
639	0.02462525731
640	0.02461267757
641	0.02457919655
642	0.02454915113
643	0.02450954088
644	0.02448295941
645	0.02443216056
646	0.02438872378
647	0.02438005261
648	0.02436174889
649	0.02433031976
650	0.02423528711
651	0.02419842171
652	0.02417279859
653	0.02410073011
654	0.02407362059
655	0.02406538964
656	0.02406065211
657	0.02405172242
658	0.02398034579
659	0.0239119549
660	0.02385291492
661	0.02379624453
662	0.02373395726
663	0.02369401169
664	0.02368224603
665	0.02363112121
666	0.02361976027
667	0.0236008605
668	0.02356031613
669	0.02351655035
670	0.02348839906
671	0.02340973222
672	0.02336357868
673	0.02333806404
674	0.02325879784
675	0.0231957587
676	0.02316112579
677	0.02315353631
678	0.02314427543
679	0.02312785263
680	0.02310500712
681	0.0230472845
682	0.02300978726
683	0.02295134552
684	0.02291081904
685	0.022876095
686	0.02283109281
687	0.02278882224
688	0.02276940186
689	0.02275358832
690	0.02272538142
691	0.02268815894
692	0.02261316804
693	0.02260617268
694	0.02251803187
695	0.02246772004
696	0.02244425178
697	0.02239439366
698	0.02237756561
699	0.02230721588
700	0.02229419426
701	0.02223054394
702	0.02222563543
703	0.02219964946
704	0.02216652937
705	0.02215414895
706	0.02213448961
707	0.02202220547
708	0.02199153206
709	0.02190596485
710	0.02189956636
711	0.02185300591
712	0.02178305869
713	0.0217763447
714	0.02174560357
715	0.02172120366
716	0.02170736768
717	0.02169264326
718	0.02163002673
719	0.02155373994
720	0.02155022533
721	0.02151171935
722	0.02149435719
723	0.02148649048
724	0.02145288916
725	0.02139612819
726	0.0213850833
727	0.0213607591
728	0.02135157282
729	0.02131244492
730	0.02130846531
731	0.02128567486
732	0.02126976276
733	0.02123651218
734	0.02118658194
735	0.02116999312
736	0.02115005599
737	0.02106042767
738	0.02099329825
739	0.02097364634
740	0.02096015944
741	0.02095497811
742	0.02090190905
743	0.02086384054
744	0.02085432197
745	0.02082425342
746	0.02077019738
747	0.02076343851
748	0.02074121383
749	0.02069738142
750	0.02061058082
751	0.02059849691
752	0.02052426751
753	0.02046409655
754	0.02044614743
755	0.02043665474
756	0.02042922797
757	0.02039103971
758	0.02038773846
759	0.02035897929
760	0.02033861735
761	0.0203044621
762	0.020267513
763	0.0202367705
764	0.02020876595
765	0.02016065468
766	0.02015660404
767	0.02015336501
768	0.02008821122
769	0.02006398227
770	0.02004313689
771	0.01995391218
772	0.01991243616
773	0.01984992727
774	0.01984420412
775	0.0197938521
776	0.01973772572
777	0.01972745473
778	0.01966677004
779	0.01962661908
780	0.01955543104
781	0.01954892987
782	0.01953299381
783	0.01951763123
784	0.01948850645
785	0.01946198637
786	0.01942585109
787	0.01940189663
788	0.0193476765
789	0.01932886566
790	0.01927542797
791	0.01926789906
792	0.01924924955
793	0.01920594024
794	0.01919277821
795	0.01917310427
796	0.01916040504
797	0.01915544974
798	0.01913242885
799	0.01911108984
800	0.01909149794
801	0.01907299875
802	0.01901726332
803	0.01898178493
804	0.01895297289
805	0.01892905423
806	0.01892351416
807	0.01890623294
808	0.01890220598
809	0.01889939892
810	0.01885419712
811	0.01884431927
812	0.01875509181
813	0.01874709597
814	0.0187438308
815	0.01871647433
816	0.01870183499
817	0.01869611735
818	0.01868395717
819	0.01866662695
820	0.01865203001
821	0.01864962545
822	0.0186365785
823	0.01863361809
824	0.01857131981
825	0.01854463978
826	0.0185308952
827	0.01852425857
828	0.01851577104
829	0.01851258349
830	0.01850983287
831	0.01847381405
832	0.01846473184
833	0.01844717008
834	0.01841019565
835	0.01835808881
836	0.0183549299
837	0.01835240145
838	0.01831726031
839	0.01830161361
840	0.01824198722
841	0.01822449649
842	0.01818399809
843	0.01812528353
844	0.01809182151
845	0.01807196834
846	0.01806066493
847	0.01803461812
848	0.01803190961
849	0.01802897894
850	0.0180016032
851	0.01799257358
852	0.01797486783
853	0.01794187109
854	0.01793888948
855	0.01793592274
856	0.01793071111
857	0.01788481031
858	0.01785640959
859	0.01784069599
860	0.01781774806
861	0.01780182853
862	0.01778237291
863	0.01776164233
864	0.01775469984
865	0.01769132069
866	0.01768196675
867	0.01764853199
868	0.01762160501
869	0.01756808334
870	0.0175464101
871	0.01751136064
872	0.01743656989
873	0.01741601303
874	0.01740534752
875	0.01737383855
876	0.01735424665
877	0.01735156513
878	0.01733853195
879	0.01733618631
880	0.01731472148
881	0.01729788956
882	0.01728456042
883	0.01725522145
884	0.01722660874
885	0.01720853023
886	0.01719468846
887	0.01717932808
888	0.01717663224
889	0.01715215524
890	0.01714255133
891	0.01713800733
892	0.0170930591
893	0.01708193464
894	0.01707387081
895	0.01702785079
896	0.01696817374
897	0.01693687758
898	0.01693244151
899	0.016929994
900	0.0169243061
901	0.01691434317
902	0.01690195807
903	0.01687029823
904	0.01686720953
905	0.01679157798
906	0.01673572801
907	0.01669749514
908	0.01667356821
909	0.01665061286
910	0.01661778983
911	0.01661057175
912	0.01656086505
913	0.01655864385
914	0.01655065408
915	0.01654824153
916	0.01654627169
917	0.01654007721
918	0.01651368461
919	0.01648760723
920	0.01647617938
921	0.01644113791
922	0.0164211837
923	0.0164117692
924	0.01639176021
925	0.01633712656
926	0.01633233974
927	0.01632973669
928	0.01632013084
929	0.016276533
930	0.01626004
931	0.01624595789
932	0.01624094917
933	0.01622159239
934	0.01617222019
935	0.01616962787
936	0.01616679631
937	0.0161651037
938	0.01614181494
939	0.01613997394
940	0.01611995477
941	0.01611806146
942	0.01609306192
943	0.01604847792
944	0.01599360559
945	0.01595241258
946	0.01591104888
947	0.015868212
948	0.01586670688
949	0.01585002832
950	0.01581123795
951	0.01576769159
952	0.01576596182
953	0.01573657191
954	0.01570516756
955	0.01565892619
956	0.01565677988
957	0.01561451481
958	0.01560166994
959	0.0155602878
960	0.01553389795
961	0.01553210651
962	0.01550993248
963	0.0154850973
964	0.01544686856
965	0.01541364964
966	0.01537496774
967	0.0153728886
968	0.01535802515
969	0.01533073448
970	0.01532791228
971	0.01531024398
972	0.01528482845
973	0.01524758972
974	0.01524587922
975	0.01524432069
976	0.01524168432
977	0.01521311318
978	0.01517727551
979	0.01513555914
980	0.0151090008
981	0.01509660111
982	0.01505947526
983	0.01505170381
984	0.01505019979
985	0.01501589862
986	0.0149929138
987	0.01496999313
988	0.01495059616
989	0.01492356208
990	0.01492206742
991	0.01488235861
992	0.01487361311
993	0.01487172999
994	0.01487024469
995	0.01481875702
996	0.01478829973
997	0.01477975741
998	0.01474503419
999	0.01472046221
