iter	Logloss
614	0.04538810416
615	0.04530680016
616	0.04525557609
617	0.04517644072
618	0.04513600101
619	0.04510277265
620	0.04508116474
621	0.0450481454
622	0.04496711901
623	0.04481196077
624	0.04475015483
625	0.04467808057
626	0.04464722006
627	0.04459485289
628	0.04450647798
629	0.04442115679
630	0.04439936272
631	0.04429037277
632	0.04427184471
633	0.04423803826
634	0.04419529601
635	0.04411896614
636	0.04409893245
637	0.04402306962
638	0.04387097163
639	0.04386364597
640	0.04381108611
641	0.04376404906
642	0.04372126762
643	0.04365981115
644	0.04361048463
645	0.04348101028
646	0.04342610542
647	0.04339064311
648	0.04334915501
649	0.04324084112
650	0.04319163545
651	0.04314438284
652	0.0431232877
653	0.04305563888
654	0.04301248838
655	0.04289436014
656	0.0428611481
657	0.04284239795
658	0.04278227401
659	0.04275466318
660	0.04269414732
661	0.04255183102
662	0.04251764898
663	0.04244126686
664	0.04241314653
665	0.04240118314
666	0.04237937927
667	0.04235971137
668	0.04229917918
669	0.04220502344
670	0.04219805704
671	0.04217744527
672	0.04215817256
673	0.04207953688
674	0.04203833619
675	0.04198514925
676	0.04193911487
677	0.04181136824
678	0.04170379247
679	0.04160998619
680	0.04151247952
681	0.04146950539
682	0.04143650238
683	0.04141198772
684	0.04133241797
685	0.04121263713
686	0.04117746549
687	0.04115403842
688	0.04113887761
689	0.04111527743
690	0.04108428302
691	0.04101058228
692	0.04094729358
693	0.04086127347
694	0.04083942061
695	0.04081174772
696	0.04069970405
697	0.04061079678
698	0.04057181045
699	0.0405466132
700	0.04053753043
701	0.04048002256
702	0.04044414873
703	0.04041343519
704	0.04038763699
705	0.04037997494
706	0.04029816471
707	0.04023802444
708	0.04020286586
709	0.04017825976
710	0.040097057
711	0.04000845021
712	0.03991764212
713	0.03991533959
714	0.03990343825
715	0.03983840877
716	0.03979398126
717	0.03977071422
718	0.03971819355
719	0.03969224185
720	0.03959054163
721	0.03958842199
722	0.03947395168
723	0.03943720909
724	0.03928181896
725	0.03925135364
726	0.03913692579
727	0.03913201371
728	0.03911162076
729	0.03909294573
730	0.03907064216
731	0.03904632673
732	0.03899567095
733	0.03895653111
734	0.03890542788
735	0.03877268099
736	0.03873637278
737	0.03869046904
738	0.03861022322
739	0.0385182753
740	0.03846145003
741	0.03842970443
742	0.03841209412
743	0.03832041401
744	0.03821545104
745	0.03820214206
746	0.0381880917
747	0.03815915487
748	0.03805504106
749	0.03801526109
750	0.0379677766
751	0.03792593577
752	0.03788610354
753	0.03784546787
754	0.03782310551
755	0.03781132175
756	0.03775233439
757	0.03774128221
758	0.03772438062
759	0.0377213465
760	0.03762659961
761	0.03759666338
762	0.03752366157
763	0.03751812242
764	0.03748303244
765	0.0374017513
766	0.03739050643
767	0.03724030926
768	0.03715264961
769	0.03713745614
770	0.0371015921
771	0.03706651844
772	0.03694926549
773	0.03693162578
774	0.03691482217
775	0.03689941315
776	0.03683576192
777	0.03677270184
778	0.03664348223
779	0.03655449985
780	0.03653772237
781	0.03649102498
782	0.03645453714
783	0.03643084879
784	0.03641085102
785	0.03640494935
786	0.03635472468
787	0.03623259557
788	0.03611761903
789	0.03601112104
790	0.03599584266
791	0.03592840613
792	0.03586617561
793	0.03580161317
794	0.03579445408
795	0.03573333727
796	0.03571768983
797	0.03570384195
798	0.03563370117
799	0.03561995127
800	0.03557152944
801	0.03554721075
802	0.03551984813
803	0.03540756931
804	0.03537522277
805	0.03534491421
806	0.0353276109
807	0.03528733449
808	0.0351717962
809	0.03511066306
810	0.03507995605
811	0.03507621974
812	0.03502544638
813	0.03496945721
814	0.03494554023
815	0.03483441758
816	0.03479870052
817	0.03479196601
818	0.03478015612
819	0.03468082376
820	0.03459344498
821	0.03453778567
822	0.03452498292
823	0.03452270978
824	0.03451918249
825	0.03451698447
826	0.03450345993
827	0.03447466027
828	0.03445784686
829	0.03435348811
830	0.03433427419
831	0.03432205605
832	0.03429529765
833	0.03426494337
834	0.03420769025
835	0.03415783137
836	0.03414386266
837	0.03411509893
838	0.03398184254
839	0.03390908568
840	0.03390546694
841	0.0338881767
842	0.03380202594
843	0.03378580694
844	0.03377273638
845	0.03373471025
846	0.03373161081
847	0.03371516646
848	0.0336886628
849	0.03368252924
850	0.03364561682
851	0.03359374608
852	0.03355861037
853	0.0335067429
854	0.03349270233
855	0.03343735656
856	0.03341925961
857	0.03340998741
858	0.0333991312
859	0.03337807525
860	0.03331661878
861	0.03330042591
862	0.03329143132
863	0.03323697391
864	0.03322767885
865	0.03319664524
866	0.03314218782
867	0.03309756436
868	0.03298696753
869	0.03296352413
870	0.03290782236
871	0.03282869025
872	0.0328246796
873	0.03277421324
874	0.03273043567
875	0.03269925509
876	0.03255984555
877	0.03251934705
878	0.03247865259
879	0.03246334154
880	0.03245064004
881	0.03242045886
882	0.03241019706
883	0.03239380823
884	0.03237026032
885	0.03234383178
886	0.03226185498
887	0.03225998683
888	0.03220670191
889	0.03219558115
890	0.03219272666
891	0.0321710273
892	0.03210625583
893	0.03200058741
894	0.03199051504
895	0.03189251521
896	0.03186563923
897	0.03184082737
898	0.03181911168
899	0.03176648976
900	0.03170970041
901	0.03167102108
902	0.03162387626
903	0.03160195808
904	0.03152699666
905	0.03147457724
906	0.03146688252
907	0.03144966413
908	0.03143236735
909	0.03141141591
910	0.03140955102
911	0.03139020319
912	0.03138132618
913	0.03132958282
914	0.03130744255
915	0.0312462049
916	0.03118537877
917	0.03109143858
918	0.03109031834
919	0.03107980179
920	0.03106153175
921	0.03105865766
922	0.03100764262
923	0.03096984184
924	0.03087033311
925	0.03086127974
926	0.03084686684
927	0.03081954669
928	0.03080766495
929	0.03078059301
930	0.03076563796
931	0.03073675012
932	0.03073268394
933	0.03067561372
934	0.0305782083
935	0.03051547808
936	0.03050224095
937	0.03049476833
938	0.0304921098
939	0.03047998964
940	0.0304256596
941	0.03042326235
942	0.03042095328
943	0.0303868333
944	0.03034668753
945	0.03027935551
946	0.03024305709
947	0.0301415757
948	0.03012917466
949	0.03010809258
950	0.03009824883
951	0.03009338248
952	0.03002448931
953	0.03000352807
954	0.02999132627
955	0.02992709042
956	0.02990482931
957	0.02984907203
958	0.02984546962
959	0.02983561934
960	0.02975946583
961	0.02972192307
962	0.02969950193
963	0.029693499
964	0.02968771164
965	0.02966359543
966	0.02965658005
967	0.0296490715
968	0.02963234627
969	0.02956781649
970	0.02955277325
971	0.02950739534
972	0.02949232598
973	0.02948996792
974	0.02944647776
975	0.02943365541
976	0.02937238837
977	0.02936459894
978	0.02936067973
979	0.02934175648
980	0.02933144569
981	0.02927405214
982	0.02924324388
983	0.02913850301
984	0.02913486794
985	0.0291248511
986	0.02907106648
987	0.02905922067
988	0.02897500339
989	0.02896753076
990	0.02890353007
991	0.02889625014
992	0.0288823794
993	0.02886365864
994	0.0288602424
995	0.02883932035
996	0.02875090625
997	0.02874063792
998	0.02873730333
999	0.02873010505
